988	sweep	other	sweep, sweeps, swept, sweeping, pursued	To "sweep" usually means to remove dirt by making broad, quick movements with a broom or brush. "Swept" is the past tense of "sweep." These words are also used figuratively.  * The term "sweep" is used figuratively to describe how an army attacks with swift, decisive, wide-reaching movements. * For example, Isaiah prophesied that the Assyrians would "sweep through" the Kingdom of Judah. This means they would destroy Judah and capture its people. * The term "sweep" can also be used to describe the manner in which rapidly flowing water pushes things and forces them away. * When overwhelming, difficult things are happening to a person, it can be said that they are "sweeping over" him.   )	['H622', 'H857', 'H1640', 'H2498', 'H2894', 'H3261', 'H5500', 'H5595', 'H7857', 'G4216', 'G4563', 'G4951']	 assyria, isaiah, judah, prophet	* 1 Kings 16:03* Daniel 11:40-41* Genesis 18:24* Proverbs 21:7-8* Psalms 090:05
989	sword	other	sword, swords, swordsmen	A sword is a flat-bladed metal weapon used to cut or stab. It has a handle and a long, pointed blade with a very sharp cutting edge.  * In ancient times the length of a sword’s blade was about 60 to 91 centimeters. * Some swords have two sharp edges and are called "double-edged" or "two-edged" swords. * Jesus' disciples had swords for self defense. With his sword, Peter cut off the ear of the high priest's servant. * Both John the Baptist and the apostle James were beheaded with swords.	['H19', 'H1300', 'H2719', 'H4380', 'H6609', 'H7524', 'H7973', 'G3162', 'G4501']	 jamesbrotherofjesus, johnthebaptist, tongue, wordofgod)	* Acts 12:02* Genesis 27:40* Genesis 34:25* Luke 02:33-35* Luke 21:24* Matthew 10:34* Matthew 26:55* Revelation 01:16
990	tax	other	tax, taxes, taxed, taxing, taxation, taxpayers, tax collector, tax collectors	The terms "tax" and "taxes" refer to money or goods that people pay to a government that is in authority over them. A "tax collector" was a government worker whose job was to receive money that people were required to pay the government in taxes.  * The amount of money that is paid as a tax is usually based on the value of an item or on how much a person's property is worth. * In the time of Jesus and and the apostles, the Roman government required taxes from everyone living in the Roman empire, including the Jews. * If taxes are not paid, the government can take legal action against a person to get the money that is owed. * Joseph and Mary traveled to Bethlehem to be counted in the census held to tax everyone living in the Roman empire. * The term "tax" could also be translated as, "required payment" or "government money" or "temple money," depending on the context. * To "pay taxes" could also be translated as to "pay money to the government" or "receive money for the government" or "make the required payment." To "collect taxes" could be translated as to "receive money for the government. * A "tax collector" is someone who works for the government and receives the money that people are required to pay it. * The people who collected taxes for the Roman government would often demand more money from the people than the government required. The tax collectors would keep the extra amount for themselves. * Because tax collectors cheated people in this way, the Jews considered them to be among the worst of sinners. * The Jews also considered Jewish tax collectors to be traitors to their own people because they worked for the Roman government which was oppressing the Jewish people. * The phrase, "tax collectors and sinners" was a common expression in the New Testament, showing how much the Jews despised tax collectors.   )	['Tax  H2670', 'H4060', 'H4371', 'H4522', 'H4864', 'H6186', 'G1323', 'G2778', 'G5411']	 jew, rom, sin	* Luke 20:21-22* Mark 02:13-14* Matthew 09:7-9* Numbers 31:28-29* Romans 13:6-7* Luke 03:12-13* Luke 05:27-28* Matthew 05:46-48* Matthew 09:10-11* Matthew 11:18-19* Matthew 17:26-27* Matthew 18:17
991	taxcollector	other					
992	teach	other	teach, teaches, taught, teaching, teachings, untaught	To "teach" someone is to tell him something he doesn’t already know. It can also mean to "provide information" in general, with no reference to the person who is learning. Usually the information is given in a formal or systematic way. A person’s "teaching" is or his "teachings" are what he has taught.  * A "teacher" is someone who teaches. The past action of "teach" is "taught." * When Jesus was teaching, he was explaining things about God and his kingdom. * Jesus' disciples called him "Teacher" as a respectful form of address for someone who taught people about God. * The information that is being taught can be shown or spoken. * The term "doctrine" refers to a set of teachings from God about himself as well as God's instructions about how to live. This could also be translated as "teachings from God" or "what God teaches us." * The phrase "what you have been taught" could also be translated as, "what these people have taught you" or "what God has taught you," depending on the context. * Other ways to translate "teach" could include "tell" or "explain" or "instruct." * Often this term can be translated as "teaching people about God."   )	['H502', 'H2094', 'H2449', 'H3045', 'H3046', 'H3256', 'H3384', 'H3925', 'H3948', 'H7919', 'H8150', 'G1317', 'G1321', 'G1322', 'G2085', 'G2605', 'G2727', 'G2312', 'G2567', 'G3811']	 instruct, teacher, wordofgod	* 1 Timothy 01:03* Acts 02:40-42* John 07:14* Luke 04:31* Matthew 04:23* Psalms 032:08
993	teacher	other	teacher, teachers, Teacher	A teacher is a person who gives other people new information. Teachers help others to obtain and use both knowledge and skills.  * In the Bible, the word "teacher" is used in a special sense to refer to someone who teaches about God.  * People who learn from a teacher are called "students" or "disciples." * In some Bible translations, this term is capitalized ("Teacher") when it is used as a title for Jesus.	['H3384', 'H3925', 'G1320', 'G2567', 'G3547', 'G5572']		* Ecclesiastes 01:12-15* Ephesians 04:11-13* Galatians 06:6-8* Habakkuk 02:18* James 03:02* John 01:37-39* Luke 06:40* Matthew 12:38-40
994	tencommandments	other	Ten Commandments	The "Ten Commandments" were commands that God gave to Moses on Mount Sinai while the Israelites were living in the desert on their way to the land of Canaan. God wrote these commands on two large slabs of stone.  * God gave the Israelites many commands to obey, but the Ten Commandments were special commands to help the Israelites love and worship God and love other people. * These commandments were also part of God's covenant with his people. By obeying what God had commanded them to do, the people of Israel would show that they loved God and belonged to him. * The stone slabs with the commandments written on them were kept in the Ark of the Covenant, which was located in the most holy place of the tabernacle and later, the temple.   )	['H1697', 'H6235']	 arkofthecovenant, command, covenant, desert, lawofmoses, obey, sinai, worship	* Deuteronomy 04:13-14* Deuteronomy 10:3-4* Exodus 34:27-28* Luke 18:18-21
995	tent	other	tent, tents, tentmakers	A tent is a portable shelter made of sturdy fabric that is draped over a structure of poles and attached to them.  * Tents can be small, with just enough space for a few people to sleep in, or they can be very large, with space for an entire family to sleep, cook, and live in. * For many people, tents are used as permanent dwelling places. For example, during most of the time that Abraham's family lived in the land of Canaan, they dwelled in large tents constucted from sturdy cloth made of goat hair. * The Israelites also lived in tents during their forty-year wanderings through the desert of Sinai. * The tabernacle building was a kind of very large tent, with thick walls made of cloth curtains. * When the apostle Paul traveled to different cities to share the gospel, he supported himself by making tents. * The term "tents" is sometimes used figuratively to refer generally to where people live. This could also be translated as "homes" or "dwellings" or "houses" or even "bodies." (See: synecdoche)   )	['H167', 'H168', 'H2583', 'H3407', 'H6898']	 abraham, canaan, curtain, paul, sinai, tabernacle, tentofmeeting	* 1 Chronicles 05:10* Daniel 11:45* Exodus 16:18* Genesis 12:09
996	tenth	other	tenth, tenths, tithe, tithes	The terms "tenth" and "tithe" refer to "ten percent" or "one-out-of-ten portion" of one's money, crops, livestock, or other possessions, which is given to God.  * In the Old Testament, God instructed the Israelites to set aside a tenth of their belongings to give as an offering of thanksgiving to him. * This offering was used to support the Levite tribe of Israel who served the Israelites as priests and caretakers of the tabernacle and later, the temple. * In the New Testament, God does not require giving a tithe, but instead he instructs believers to generously and cheerfully help people in need and support the work of Christian ministry. * This could also be translated as "one-tenth" or "one out of ten."   )	['H4643', 'H6237', 'H6241', 'G586', 'G1181', 'G1183']	 believe, israel, levite, livestock, melchizedek, minister, sacrifice  tabernacle, temple	* Genesis 14:19-20* Genesis 28:20-22* Hebrews 07:4-6* Isaiah 06:13* Luke 11:42* Luke 18:11-12* Matthew 23:23-24
997	tentofmeeting	other	tent of meeting	The term "tent of meeting" refers to a tent which was a temporary place where God met with Moses before the tabernacle was built.  * The tent of meeting was set up outside the camp of the Israelites. * When Moses went into the tent of meeting to meet with God, a pillar of cloud would stand at the entrance to the tent as a sign of God's presence there.  * After the Israelites built the tabernacle, the temporary tent was no longer needed and the term "tent of meeting" was sometimes used to refer to the tabernacle.    	['H168', 'H4150']	 israel, moses, pillar, tabernacle, tent)	* 1 Kings 02:28-29* Joshua 19:51* Leviticus 01:02* Numbers 04:31-32
998	terror	other	terror, terrorize, terrorized, terrors, terrify, terrified, terrifying, frightened, panic, terrifying events	The term "terror" refers to a feeling of extreme fear. To "terrify" someone means to cause that person to feel very afraid.  * A "terror" is something or someone that causes great fear or dread. An example of a terror could be an attacking enemy army or a plague or disease that is widespread, killing many people. * These terrors can be described as "terrifying." This term could be translated as, "fear-causing" or "terror-producing." * The judgment of God will someday cause terror in unrepentant people who reject his grace. * The "terror of Yahweh" could be translated as "the terrifying presence of Yahweh" or "the dreaded judgment of Yahweh" or "when Yahweh causes great fear." * Ways to translate "terror" could also include "extreme fear" or "deep dread."   )	['H367', 'H926', 'H928', 'H1091', 'H1161', 'H1204', 'H1205', 'H1763', 'H2111', 'H2113', 'H2189', 'H2731', 'H2847', 'H2851', 'H2865', 'H3372', 'H3707', 'H4032', 'H4172', 'H4288', 'H4637', 'H6184', 'H6206', 'H6343', 'H6973', 'H7374', 'G1629', 'G1630', 'G4422', 'G4426', 'G5400', 'G5401']	 adversary, fear, judge, plague, yahweh	* Deuteronomy 02:25* Exodus 14:10* Luke 21:09* Mark 06:48-50* Matthew 28:5-7
